episode_id,map_seed,target_seed,observation_seed,resolution,action_depth,decision,x,y,target_x,target_y,observation,next_observation,next_x,next_y,selected_action,state_ms,policy_ms,action_ms,total_ms,cumulative_inference_ms,state_vfe,target_belief_entropy,selected_policy,selected_policy_posterior,selected_policy_efe,false_find,collision,success
map0-target0-obs0-g2-T2,0,0,0,2,2,43,7,14,18,12,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.6017,4.4143,0.0532,6.0692,264.77479999999997,0.06255468643681246,0.6915166738039307,11,0.10000041630341831,-31.369463344585206,False,False,False
map0-target0-obs0-g2-T2,0,0,0,2,2,44,7,15,18,12,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.6215,4.1248,0.0446,5.7909,270.5657,0.06269908217689835,0.6915540377987718,11,0.10000030577409451,-31.369463343022126,False,False,False
map0-target0-obs0-g2-T2,0,0,0,2,2,45,7,14,18,12,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.611,4.0403,0.0412,5.6925,276.2582,0.06255234920340617,0.6915884131004176,11,0.10000041646516836,-31.369463341582726,False,False,False
map0-target0-obs0-g2-T2,0,0,0,2,2,46,7,15,18,12,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,2.2005,4.1879,0.0623,6.450699999999999,282.70889999999997,0.06269656983942257,0.6916249449519449,11,0.10000030591691961,-31.36946334005154,False,False,False
map0-target0-obs0-g2-T2,0,0,0,2,2,47,7,14,18,12,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.6359,4.0444,0.0429,5.723200000000001,288.4321,0.06255001163708991,0.6916585458862905,11,0.10000041662361306,-31.36946333864184,False,False,False
map0-target0-obs0-g2-T2,0,0,0,2,2,48,7,15,18,12,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.5868,5.1765,0.0676,6.8309,295.263,0.06269405714825556,0.6916942452403914,11,0.10000030605679222,-31.369463337142584,False,False,False
map0-target0-obs0-g2-T2,0,0,0,2,2,49,7,14,18,12,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.6787,4.2384,0.0502,5.967300000000001,301.2303,0.06254767374537556,0.6917270714817063,11,0.10000041677875005,-31.369463335762585,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,0,1,1,18,12,"[1, 1, 0, 0, 0]","[1, 2, 0, 0, 0]",1,2,UP,1.7358,50.3137,0.0773,52.126799999999996,52.126799999999996,0.4325585772405598,1.3386327153984912,72,0.02061251002876562,-46.359380882890505,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,1,1,2,18,12,"[1, 2, 0, 0, 0]","[2, 2, 0, 0, 0]",2,2,RIGHT,1.9042,49.4248,0.0859,51.4149,103.54169999999999,0.2552500089266504,1.2148161246128233,114,0.01712124848103681,-46.76038193121617,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,2,2,2,18,12,"[2, 2, 0, 0, 0]","[2, 3, 0, 0, 0]",2,3,UP,1.7592,48.949,0.0726,50.7808,154.3225,0.11323566757108396,1.1265263559404157,72,0.015796350028619472,-47.00066392973825,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,3,2,3,18,12,"[2, 3, 0, 0, 0]","[3, 3, 0, 0, 0]",3,3,RIGHT,1.8243,48.3653,0.0727,50.262299999999996,204.58479999999997,0.06805180026744358,1.1025062888271215,114,0.015635763788229635,-47.04874627202299,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,4,3,3,18,12,"[3, 3, 0, 0, 0]","[3, 4, 0, 0, 0]",3,4,UP,1.7595,47.8559,0.0696,49.685,254.26979999999998,0.061297252630337175,1.0989283671553878,72,0.01562529504673515,-47.05384243700937,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,5,3,4,18,12,"[3, 4, 0, 0, 0]","[3, 5, 0, 0, 0]",3,5,UP,1.7342,48.0301,0.0656,49.8299,304.0997,0.06065463767731189,1.0985876027385395,62,0.015747633491069134,-47.04625462422691,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,6,3,5,18,12,"[3, 5, 0, 0, 0]","[3, 6, 0, 0, 0]",3,6,UP,1.8424,49.4658,0.0726,51.3808,355.4805,0.06061087862000495,1.0985614897045306,62,0.016333295367443282,-47.007951939304704,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,7,3,6,18,12,"[3, 6, 0, 0, 0]","[3, 7, 0, 0, 0]",3,7,UP,1.7747,49.6139,0.0726,51.461200000000005,406.9417,0.06060828082829243,1.0985596609336283,62,0.018254844388225444,-46.88461297697686,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,8,3,7,18,12,"[3, 7, 0, 0, 0]","[3, 8, 0, 0, 0]",3,8,UP,1.8064,51.9498,0.0756,53.83180000000001,460.7735,0.11402919647452227,1.0980889291466744,62,0.02229834453098544,-46.63621063071941,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,9,3,8,18,12,"[3, 8, 0, 0, 0]","[3, 9, 0, 0, 0]",3,9,UP,1.9022,51.0342,0.0738,53.0102,513.7837,0.21077024484372406,1.0925349382324945,62,0.02675271746965406,-46.327703045542755,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,10,3,9,18,12,"[3, 9, 0, 0, 0]","[3, 10, 0, 0, 0]",3,10,UP,1.9334,51.6646,0.0844,53.6824,567.4661,0.36117075940842847,1.0521594053092354,62,0.025819099321419185,-46.19316156293351,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,11,3,10,18,12,"[3, 10, 0, 0, 0]","[3, 11, 0, 0, 0]",3,11,UP,1.7906,50.8051,0.0719,52.6676,620.1337,0.3618146999145752,0.9147032839280316,62,0.019561909963630802,-46.50691140003361,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,12,3,11,18,12,"[3, 11, 0, 0, 0]","[3, 12, 0, 0, 0]",3,12,UP,1.8782,47.5986,0.0649,49.5417,669.6754,0.1795424760402641,0.7593985973899297,64,0.01616637195456399,-46.917441672051666,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,13,3,12,18,12,"[3, 12, 0, 0, 0]","[3, 13, 0, 0, 0]",3,13,UP,1.6732,48.0769,0.0676,49.8177,719.4930999999999,0.08064810657482488,0.7029014578896937,72,0.015654361161014162,-47.0395170774719,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,14,3,13,18,12,"[3, 13, 0, 0, 0]","[3, 14, 0, 0, 0]",3,14,UP,1.7152,47.987,0.0708,49.773,769.2660999999999,0.062469605771531135,0.694026775069637,114,0.01562591932985799,-47.053193707915035,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,15,3,14,18,12,"[3, 14, 0, 0, 0]","[4, 14, 0, 0, 0]",4,14,RIGHT,1.8272,46.8096,0.0666,48.7034,817.9694999999999,0.06073381297104743,0.6931605316369408,122,0.015624961411590784,-47.05416214838138,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,16,4,14,18,12,"[4, 14, 0, 0, 0]","[5, 14, 0, 0, 0]",5,14,RIGHT,1.7735,48.7198,0.0714,50.564699999999995,868.5341999999999,0.06061551750322698,0.6930929479014464,124,0.015625065277754615,-47.05421156076453,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,17,5,14,18,12,"[5, 14, 0, 0, 0]","[6, 14, 0, 0, 0]",6,14,RIGHT,1.6711,48.1026,0.0696,49.843300000000006,918.3774999999999,0.06060852082222351,0.6930884109065608,122,0.015873224999799172,-47.054204376136376,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,18,6,14,18,12,"[6, 14, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,RIGHT,1.8474,48.9214,0.0669,50.835699999999996,969.2131999999999,0.0606081430917083,0.6930881248806016,111,0.017857445874003012,-47.05419558726532,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,19,7,14,18,12,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.7652,47.6442,0.0634,49.4728,1018.6859999999999,0.06246845485626175,0.6930945894473097,57,0.028571729762876325,-47.05419422803928,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,20,7,15,18,12,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.6803,47.9674,0.0666,49.7143,1068.4003,0.0626063917590088,0.6931011359050142,36,0.028571647423914912,-47.05419559549546,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,21,7,14,18,12,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,2.0466,46.8638,0.0618,48.972199999999994,1117.3725,0.06246610919140705,0.6931068369038903,57,0.02857172978271192,-47.054194227492935,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,22,7,15,18,12,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.6886,47.2639,0.0624,49.0149,1166.3873999999998,0.0626038716832825,0.6931125447125779,36,0.02857164743972899,-47.054195594531855,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,23,7,14,18,12,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.6576,47.6807,0.064,49.402300000000004,1215.7896999999998,0.06246376462130746,0.6931174643867192,57,0.028571729800839697,-47.054194226488754,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,24,7,15,18,12,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.6696,47.0482,0.0653,48.783100000000005,1264.5728,0.06260135162156814,0.6931223322911856,36,0.028571647454095895,-47.054195593628,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,25,7,14,18,12,"[7, 14, 0, 0, 0]","[7, 15, 1, 0, 0]",7,15,UP,1.6925,46.2845,0.0586,48.0356,1312.6083999999998,0.062461420008492884,0.6931264705157547,57,0.02857172981725922,-47.054194225578634,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,26,7,15,18,12,"[7, 15, 1, 0, 0]","[7, 14, 1, 0, 0]",7,14,DOWN,1.7272,47.4996,0.0647,49.291500000000006,1361.8999,11.639108143036218,0.6924355853104156,36,0.02857164670737358,-47.05419564084223,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,27,7,14,18,12,"[7, 14, 1, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.7194,47.5963,0.0668,49.3825,1411.2823999999998,11.64308195463397,0.6909126814977535,57,0.028571727158897036,-47.05419437431787,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,28,7,15,18,12,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.948,47.1225,0.0643,49.134800000000006,1460.4171999999999,0.06271835141462648,0.6909564194373018,36,0.0285716452678505,-47.054195732061245,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,29,7,14,18,12,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.6958,47.2605,0.0597,49.016,1509.4332,0.06257027809591519,0.6909967262694956,57,0.028571727254151327,-47.05419436898175,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,30,7,15,18,12,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.6666,47.4246,0.0592,49.1504,1558.5836,0.0627158420597745,0.6910396350550623,36,0.028571645347308758,-47.05419572702431,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,31,7,14,18,12,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.6724,48.3035,0.0585,50.034400000000005,1608.618,0.06256794327671053,0.6910791702676891,57,0.028571727347730336,-47.05419436373758,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,32,7,15,18,12,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.6847,47.8076,0.0662,49.5585,1658.1765,0.06271333228966852,0.6911212494782215,36,0.0285716454253528,-47.05419572207704,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,33,7,14,18,12,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.7284,47.9775,0.0691,49.775,1707.9515000000001,0.0625656080745844,0.6911600126882083,57,0.028571727439632835,-47.05419435858758,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,34,7,15,18,12,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.7705,48.1172,0.0657,49.953399999999995,1757.9049000000002,0.06271082211208458,0.6912012619163069,36,0.0285716455019821,-47.05419571721963,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,35,7,14,18,12,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.7612,47.917,0.0672,49.745400000000004,1807.6503000000002,0.06256327249700336,0.6912392527483411,57,0.028571727529857833,-47.05419435353181,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,36,7,15,18,12,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.6561,47.2226,0.0657,48.9444,1856.5947000000003,0.062708311535066,0.6912796715945846,36,0.02857164557719491,-47.054195712452135,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,37,7,14,18,12,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.7276,47.3899,0.0639,49.1814,1905.7761000000003,0.06256093655145432,0.6913168896807601,57,0.028571727618403948,-47.054194348570356,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,38,7,15,18,12,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.8988,48.6345,0.0676,50.6009,1956.3770000000002,0.0627058005666618,0.6913564777536918,36,0.028571645650991115,-47.05419570777462,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,39,7,14,18,12,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.7559,47.4,0.0582,49.214099999999995,2005.5911,0.06255860024542721,0.6913929227335173,57,0.028571727705270215,-47.054194343703244,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,40,7,15,18,12,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.71,47.2139,0.0624,48.9863,2054.5774,0.06270328921492664,0.6914316796496538,36,0.02857164572336915,-47.05419570318714,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,41,7,14,18,12,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,2.0413,47.1071,0.0601,49.2085,2103.7859000000003,0.06255626358641857,0.6914673511700596,57,0.028571727790455574,-47.054194338930564,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,42,7,15,18,12,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.6617,47.4089,0.0609,49.1315,2152.9174000000003,0.06270077748791907,0.6915052765538996,36,0.028571645794328297,-47.05419569868976,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,43,7,14,18,12,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.656,47.8211,0.062,49.5391,2202.4565000000002,0.06255392658192811,0.6915401742692457,57,0.0285717278739587,-47.05419433425237,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,44,7,15,18,12,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,2.1953,47.1862,0.0593,49.4408,2251.8973,0.06269826539370348,0.691577267753277,36,0.028571645863867613,-47.054195694282534,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,45,7,14,18,12,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.8126,46.9826,0.0588,48.854,2300.7513,0.0625515892394606,0.691611391325361,57,0.028571727955778562,-47.054194329668725,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,46,7,15,18,12,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.6433,48.5062,0.0702,50.2197,2350.971,0.0626957529403483,0.6916476525500693,36,0.028571645931986193,-47.054195689965525,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,47,7,14,18,12,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.7476,48.2489,0.0599,50.0564,2401.0274,0.06254925156652515,0.6916810016481324,57,0.02857172803591424,-47.05419432517969,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,48,7,15,18,12,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.8381,47.8144,0.0638,49.7163,2450.7437,0.0626932401359271,0.6917164302620089,36,0.02857164599868318,-47.05419568573878,False,False,False
map0-target0-obs0-g2-T3,0,0,0,2,3,49,7,14,18,12,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.6568,47.255,0.0561,48.9679,2499.7116,0.0625469135706349,0.6917490045627441,57,0.028571728114364793,-47.05419432078531,False,False,False
map0-target0-obs0-g5-T1,0,0,0,5,1,0,1,1,18,12,"[1, 1, 0, 0, 0]","[1, 2, 0, 0, 0]",1,2,UP,5.1362,1.538,0.0527,6.7269,6.7269,0.282098493978716,3.155021423239835,2,0.2553891446237326,-15.594949960567092,False,False,False
map0-target0-obs0-g5-T1,0,0,0,5,1,1,1,2,18,12,"[1, 2, 0, 0, 0]","[1, 3, 0, 0, 0]",1,3,UP,5.9015,1.4313,0.0608,7.393600000000001,14.1205,0.1527501344563275,3.1023220010701276,2,0.2545071505323117,-15.630645583274616,False,False,False
map0-target0-obs0-g5-T1,0,0,0,5,1,2,1,3,18,12,"[1, 3, 0, 0, 0]","[1, 4, 0, 0, 0]",1,4,UP,5.0775,1.2782,0.0508,6.406499999999999,20.527,0.13458779935624868,3.073772118565579,2,0.25671958363655484,-15.624971572004664,False,False,False
map0-target0-obs0-g5-T1,0,0,0,5,1,3,1,4,18,12,"[1, 4, 0, 0, 0]","[1, 5, 0, 0, 0]",1,5,UP,5.0749,1.5461,0.0531,6.6741,27.2011,0.1391396497921429,3.0477430026065138,2,0.2566811937915778,-15.622421489809696,False,False,False
map0-target0-obs0-g5-T1,0,0,0,5,1,4,1,5,18,12,"[1, 5, 0, 0, 0]","[1, 6, 0, 0, 0]",1,6,UP,5.1296,1.2592,0.0466,6.4354,33.6365,0.12770619453435253,3.0155603186481272,2,0.25417630012293435,-15.638068328950611,False,False,False
map0-target0-obs0-g5-T1,0,0,0,5,1,5,1,6,18,12,"[1, 6, 0, 0, 0]","[1, 7, 0, 0, 0]",1,7,UP,5.0945,1.2437,0.0415,6.379700000000001,40.0162,0.12401696645873818,2.989785032822925,2,0.254673499226855,-15.638583192289396,False,False,False
map0-target0-obs0-g5-T1,0,0,0,5,1,6,1,7,18,12,"[1, 7, 0, 0, 0]","[1, 8, 0, 0, 0]",1,8,UP,5.4961,1.3093,0.0521,6.857500000000001,46.8737,0.131563057090435,2.9704139480929554,2,0.2572680534596718,-15.623349245583164,False,False,False
map0-target0-obs0-g5-T1,0,0,0,5,1,7,1,8,18,12,"[1, 8, 0, 0, 0]","[1, 9, 0, 0, 0]",1,9,UP,5.0635,1.2661,0.0451,6.3747,53.2484,0.144641676550725,2.9460853212763887,2,0.25736746227616286,-15.617579046825957,False,False,False
map0-target0-obs0-g5-T1,0,0,0,5,1,8,1,9,18,12,"[1, 9, 0, 0, 0]","[1, 10, 0, 0, 0]",1,10,UP,5.5833,1.4279,0.0492,7.0604000000000005,60.3088,0.13477405863936764,2.9123647201888447,2,0.254733431782329,-15.633357520411689,False,False,False
map0-target0-obs0-g5-T1,0,0,0,5,1,9,1,10,18,12,"[1, 10, 0, 0, 0]","[1, 11, 0, 0, 0]",1,11,UP,5.0902,1.2721,0.0442,6.4065,66.7153,0.12852741433738285,2.8845910487430144,2,0.25520091114566645,-15.634133863390876,False,False,False
map0-target0-obs0-g5-T1,0,0,0,5,1,10,1,11,18,12,"[1, 11, 0, 0, 0]","[1, 12, 0, 0, 0]",1,12,UP,5.171,1.2579,0.0424,6.4713,73.1866,0.1408853305921445,2.8635511222375545,2,0.25802904886163086,-15.617182032928028,False,False,False
map0-target0-obs0-g5-T1,0,0,0,5,1,11,1,12,18,12,"[1, 12, 0, 0, 0]","[1, 13, 0, 0, 0]",1,13,UP,5.5623,1.4369,0.0736,7.0728,80.2594,0.1562294025403642,2.8367901948202086,2,0.2581689762505037,-15.61021569385135,False,False,False
map0-target0-obs0-g5-T1,0,0,0,5,1,12,1,13,18,12,"[1, 13, 0, 0, 0]","[1, 14, 0, 0, 0]",1,14,UP,5.2169,1.2623,0.0435,6.5226999999999995,86.7821,0.14541245815702675,2.799122591266157,2,0.2551493534101658,-15.627646134808158,False,False,False
map0-target0-obs0-g5-T1,0,0,0,5,1,13,1,14,18,12,"[1, 14, 0, 0, 0]","[2, 14, 0, 0, 0]",2,14,RIGHT,5.3066,1.2715,0.0449,6.623000000000001,93.4051,0.12378010936778673,2.7673066245845845,4,0.2550740470518633,-15.63427595149466,False,False,False
map0-target0-obs0-g5-T1,0,0,0,5,1,14,2,14,18,12,"[2, 14, 0, 0, 0]","[2, 15, 0, 0, 0]",2,15,UP,5.0802,1.2566,0.0421,6.378899999999999,99.784,0.11025231307843654,2.7407333749188876,2,0.25257596313328584,-15.652567361468984,False,False,False
map0-target0-obs0-g5-T1,0,0,0,5,1,15,2,15,18,12,"[2, 15, 0, 0, 0]","[3, 15, 0, 0, 0]",3,15,RIGHT,5.0613,1.5323,0.0515,6.6451,106.4291,0.08465049550528751,2.717450190434625,4,0.25080311038151537,-15.673012466336186,False,False,False
map0-target0-obs0-g5-T1,0,0,0,5,1,16,3,15,18,12,"[3, 15, 0, 0, 0]","[4, 15, 0, 0, 0]",4,15,RIGHT,5.1547,1.2645,0.0428,6.462,112.89110000000001,0.0742850639867038,2.7052179765543216,4,0.25060249945434276,-15.679451047923976,False,False,False
map0-target0-obs0-g5-T1,0,0,0,5,1,17,4,15,18,12,"[4, 15, 0, 0, 0]","[5, 15, 0, 0, 0]",5,15,RIGHT,5.0679,1.2617,0.0423,6.3719,119.263,0.08028238784121018,2.70124570594235,4,0.2510283091964107,-15.676515401969526,False,False,False
map0-target0-obs0-g5-T1,0,0,0,5,1,18,5,15,18,12,"[5, 15, 0, 0, 0]","[6, 15, 0, 0, 0]",6,15,RIGHT,5.2825,1.309,0.0475,6.639,125.902,0.0925574275887428,2.6984127172130137,4,0.25087380915348784,-15.673886238136136,False,False,False
map0-target0-obs0-g5-T1,0,0,0,5,1,19,6,15,18,12,"[6, 15, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,RIGHT,5.1507,1.2574,0.0436,6.451699999999999,132.3537,0.09466799354551811,2.6947261265996367,4,0.25034906684522396,-15.67328846630223,False,False,False
map0-target0-obs0-g5-T1,0,0,0,5,1,20,7,15,18,12,"[7, 15, 0, 0, 0]","[7, 16, 0, 0, 0]",7,16,UP,5.0139,1.6149,0.0499,6.6787,139.0324,0.096833301563346,2.689789983594204,2,0.33412565860123844,-15.673780826613202,False,False,False
map0-target0-obs0-g5-T1,0,0,0,5,1,21,7,16,18,12,"[7, 16, 0, 0, 0]","[7, 17, 0, 0, 0]",7,17,UP,5.1164,1.2571,0.0423,6.4158,145.44819999999999,0.09141861977123776,2.684183656314414,2,0.3334577363405536,-15.675037782827854,False,False,False
map0-target0-obs0-g5-T1,0,0,0,5,1,22,7,17,18,12,"[7, 17, 0, 0, 0]","[7, 16, 0, 0, 0]",7,16,DOWN,5.0312,1.2468,0.0411,6.319100000000001,151.76729999999998,0.08792156650364075,2.6781738017903205,1,0.33386958180493653,-15.675779446405647,False,False,False
map0-target0-obs0-g5-T1,0,0,0,5,1,23,7,16,18,12,"[7, 16, 0, 0, 0]","[7, 17, 0, 0, 0]",7,17,UP,5.4306,1.2913,0.0463,6.768199999999999,158.53549999999998,0.08511604035052654,2.671724200489011,2,0.33342118133779436,-15.676856285723993,False,False,False
map0-target0-obs0-g5-T1,0,0,0,5,1,24,7,17,18,12,"[7, 17, 0, 0, 0]","[7, 16, 0, 0, 0]",7,16,DOWN,5.0777,1.2483,0.0424,6.3684,164.9039,0.0823670495949727,2.6652023160870386,1,0.33377509063442,-15.67749368665915,False,False,False
map0-target0-obs0-g5-T1,0,0,0,5,1,25,7,16,18,12,"[7, 16, 0, 0, 0]","[7, 17, 1, 0, 0]",7,17,UP,5.4109,1.5542,0.0691,7.034199999999999,171.9381,0.0800929500121897,2.6585161451312795,2,0.3333899508574317,-15.678397023583926,False,False,False
map0-target0-obs0-g5-T1,0,0,0,5,1,26,7,17,18,12,"[7, 17, 1, 0, 0]","[7, 16, 1, 0, 0]",7,16,DOWN,5.3023,1.3219,0.0457,6.6699,178.608,10.498880342706574,2.659490319821769,1,0.3344507274448498,-15.661691023662922,False,False,False
map0-target0-obs0-g5-T1,0,0,0,5,1,27,7,16,18,12,"[7, 16, 1, 0, 0]","[7, 17, 0, 0, 0]",7,17,UP,5.0639,1.2318,0.0497,6.3454,184.95340000000002,8.143023997151758,1.8950429179015742,2,0.3336787148615441,-15.663876258116172,False,False,False
map0-target0-obs0-g5-T1,0,0,0,5,1,28,7,17,18,12,"[7, 17, 0, 0, 0]","[7, 18, 0, 0, 0]",7,18,UP,5.5986,1.3066,0.0474,6.9526,191.906,0.3172435803203426,1.9685291081764307,2,0.3340422123738883,-15.660512548947093,False,False,False
map0-target0-obs0-g5-T1,0,0,0,5,1,29,7,18,18,12,"[7, 18, 0, 0, 0]","[7, 19, 0, 0, 0]",7,19,UP,5.0489,1.2526,0.0429,6.3444,198.2504,0.2107865978562782,2.0160069849967823,2,0.43778746568944354,-15.221003953050726,False,False,False
map0-target0-obs0-g5-T1,0,0,0,5,1,30,7,19,18,12,"[7, 19, 0, 0, 0]","[7, 19, 0, 0, 0]",7,19,UP,5.383,1.3912,0.0507,6.8249,205.07530000000003,0.6438002876530674,2.1632578571579666,2,0.26244415869607085,-15.582273602310048,False,True,False
map0-target0-obs0-g5-T1,0,0,0,5,1,31,7,19,18,12,"[7, 19, 0, 0, 0]","[8, 19, 0, 0, 0]",8,19,RIGHT,5.0451,1.2751,0.043,6.3632,211.43850000000003,0.12913200915100906,2.099574493599467,4,0.25363059060493187,-15.661422706656882,False,False,False
map0-target0-obs0-g5-T1,0,0,0,5,1,32,8,19,18,12,"[8, 19, 0, 0, 0]","[9, 19, 0, 0, 0]",9,19,RIGHT,5.0925,1.2343,0.0409,6.3677,217.80620000000005,0.19532567686915706,2.136130484469076,4,0.402376537587251,-15.378124319025149,False,False,False
map0-target0-obs0-g5-T1,0,0,0,5,1,33,9,19,18,12,"[9, 19, 0, 0, 0]","[9, 18, 0, 0, 0]",9,18,DOWN,6.1707,1.4229,0.0549,7.6485,225.45470000000006,0.9103054821153763,2.5714651221722344,1,0.2762596865163226,-15.393019649081229,False,False,False
map0-target0-obs0-g5-T1,0,0,0,5,1,34,9,18,18,12,"[9, 18, 0, 0, 0]","[9, 17, 0, 0, 0]",9,17,DOWN,5.303,1.3187,0.0467,6.6684,232.12310000000005,0.3925966158911489,2.616311178511145,1,0.33823403167126775,-15.59511282935932,False,False,False
map0-target0-obs0-g5-T1,0,0,0,5,1,35,9,17,18,12,"[9, 17, 0, 0, 0]","[9, 16, 0, 0, 0]",9,16,DOWN,5.3836,1.3199,0.047,6.7505,238.87360000000004,0.17971809634103073,2.564990527202628,1,0.3409036528150807,-15.627931398994631,False,False,False
